date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:42:53	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Mar%202021%2001:12:53%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/css/owl.video.play.png	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/css/owl.video.play.png	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/css/style-liberty.css)
06:42:54	111583/111583	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Mar%202020%2014:30:59%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/banner3.jpg	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/banner3.jpg	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/css/style-liberty.css)
06:42:57	158698/158698	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Mar%202020%2014:30:59%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/services.jpg	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/services.jpg	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/css/style-liberty.css)
06:42:57	148234/148234	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Mar%202020%2014:30:59%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/clients.jpg	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/clients.jpg	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/css/style-liberty.css)
06:43:00	46501/46501	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Mar%202020%2014:30:59%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/serve.jpg	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/serve.jpg	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/services.html)
06:43:00	318032/318032	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Mar%202020%2014:30:59%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/g5.jpg	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/g5.jpg	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/about.html)
06:43:00	8833/8833	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Mar%202020%2014:30:59%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/js/jquery.waypoints.min.js	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/js/jquery.waypoints.min.js	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/services.html)
06:43:01	2936/2936	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Mar%202020%2014:30:59%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/js/jquery.countup.js	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/js/jquery.countup.js	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/services.html)
06:43:01	56285/56285	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Mar%202020%2014:30:59%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/4.jpg	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/4.jpg	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/blog.html)
06:43:02	27065/27065	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Mar%202020%2014:30:59%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/g6.jpg	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/g6.jpg	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/blog.html)
06:43:03	30123/30123	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Mar%202020%2014:30:59%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/admin.jpg	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/images/admin.jpg	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/blog-single.html)
06:43:03	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Mar%202021%2001:13:03%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/js/aos.js	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/js/aos.js	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/contact.html)
06:43:04	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Mar%202021%2001:13:04%20GMT	https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/js/aosindex.js	C:/Users/king/Desktop/surya/p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/assets/js/aosindex.js	(from https://p.w3layouts.com/demos_new/template_demo/26-03-2020/freaky-liberty-demo_Free/549348864/web/contact.html)
